url,name,brand,price,currency,availability,sku,rating_value,review_count
https://www.ikea.com/us/en/p/djungelskog-soft-toy-assorted-designs-80402847/,DJUNGELSKOG Soft toy - assorted designs,IKEA,3.99,USD,InStock,N/A,4.6,220
https://www.ikea.com/us/en/p/djungelskog-soft-toy-brown-bear-00402832/,DJUNGELSKOG Soft toy - brown bear,IKEA,29.99,USD,InStock,N/A,4.9,1141
https://www.ikea.com/us/en/p/djungelskog-soft-toy-lion-30402835/,DJUNGELSKOG Soft toy - lion,IKEA,29.99,USD,InStock,N/A,4.7,409
https://www.ikea.com/us/en/p/djungelskog-soft-toy-mini-lion-60606100/,"DJUNGELSKOG Soft toy - mini/lion 5 """,IKEA,4.99,USD,InStock,N/A,4.7,30
https://www.ikea.com/us/en/p/djungelskog-soft-toy-mini-orangutan-50606105/,"DJUNGELSKOG Soft toy - mini/orangutan 7 ¾ """,IKEA,6.99,USD,InStock,N/A,4.8,54
https://www.ikea.com/us/en/p/djungelskog-soft-toy-mini-panda-70606109/,"DJUNGELSKOG Soft toy - mini/panda 4 ¼ """,IKEA,4.99,USD,InStock,N/A,4.7,16
https://www.ikea.com/us/en/p/djungelskog-soft-toy-orangutan-10402841/,DJUNGELSKOG Soft toy - orangutan,IKEA,19.99,USD,InStock,N/A,4.8,1413
https://www.ikea.com/us/en/p/djungelskog-soft-toy-panda-50402844/,DJUNGELSKOG Soft toy - panda,IKEA,24.99,USD,InStock,N/A,4.8,322
https://www.ikea.com/us/en/p/djupoen-folding-table-brown-90539270/,DJUPÖN Folding table - brown,IKEA,129.99,USD,InStock,N/A,4.8,20
https://www.ikea.com/us/en/p/djupvik-cushion-blekinge-white-80300325/,"DJUPVIK Cushion - Blekinge white 21x21 """,IKEA,30,USD,InStock,N/A,4.4,125
https://www.ikea.com/us/en/p/docksta-bar-table-white-white-s49418836/,"DOCKSTA Bar table - white/white 40 1/2 """,IKEA,299.99,USD,InStock,N/A,5,2
https://www.ikea.com/us/en/p/docksta-table-black-black-s99418848/,"DOCKSTA Table - black/black 40 1/2 """,IKEA,279.99,USD,InStock,N/A,4.2,501
https://www.ikea.com/us/en/p/doftrips-plant-pot-dark-yellow-10612325/,"DOFTRIPS Plant pot - dark yellow 4 ¾ """,IKEA,7.99,USD,InStock,N/A,4.8,5
https://www.ikea.com/us/en/p/doftrips-plant-pot-off-white-40612324/,"DOFTRIPS Plant pot - off-white 6 """,IKEA,14.99,USD,InStock,N/A,5,3
https://www.ikea.com/us/en/p/doftrips-plant-starter-set-clear-off-white-60612337/,"DOFTRIPS Plant starter set - clear/off-white 6 1/4x6 1/4x5 3/4 """,IKEA,14.99,USD,InStock,N/A,5,4
https://www.ikea.com/us/en/p/doftrips-potting-mat-stripe-pink-bright-red-50611951/,DOFTRIPS Potting mat - stripe pink/bright red,IKEA,4.99,USD,InStock,N/A,4.7,13
https://www.ikea.com/us/en/p/doftrips-soil-scoop-green-20612339/,"DOFTRIPS Soil scoop - green 6 3/4 """,IKEA,4.99,USD,InStock,N/A,4.9,7
https://www.ikea.com/us/en/p/doftrips-vase-clear-glass-20612377/,"DOFTRIPS Vase - clear glass 7 """,IKEA,9.99,USD,InStock,N/A,5,8
https://www.ikea.com/us/en/p/doftrips-vase-set-of-3-mixed-colors-00611939/,"DOFTRIPS Vase, set of 3 - mixed colors",IKEA,12.99,USD,InStock,N/A,5,3
https://www.ikea.com/us/en/p/dolkfisk-chopstick-holder-set-of-4-patterned-blue-40613234/,"DOLKFISK Chopstick holder, set of 4 - patterned/blue",IKEA,9.99,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/domsten-stool-lilac-pine-60554380/,DOMSTEN Stool - lilac/pine,IKEA,29.99,USD,InStock,N/A,4.8,170
https://www.ikea.com/us/en/p/domsten-stool-orange-pine-30555159/,DOMSTEN Stool - orange/pine,IKEA,29.99,USD,InStock,N/A,4.8,170
https://www.ikea.com/us/en/p/drabor-cushion-cover-black-light-beige-40604630/,"DRABOR Cushion cover - black/light beige 20x20 """,IKEA,5.99,USD,InStock,N/A,4.7,35
https://www.ikea.com/us/en/p/dracaena-marginata-potted-plant-dragon-tree-1-stem-80177170/,"DRACAENA MARGINATA Potted plant - Dragon tree/1 stem 4 ¼ """,IKEA,4.99,USD,InStock,N/A,4.8,239
https://www.ikea.com/us/en/p/dracaena-massangeana-potted-plant-dom-plant-2-stem-10626775/,"DRACAENA MASSANGEANA Potted plant - Dom plant 2-stem 9 """,IKEA,34.99,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/dracaena-plant-lucky-bamboo-30063595/,"DRACAENA Plant - Lucky bamboo 18 """,IKEA,3.99,USD,InStock,N/A,4.6,326
https://www.ikea.com/us/en/p/dracaena-plant-lucky-bamboo-spiral-90105781/,"DRACAENA Plant - Lucky bamboo/spiral 18 """,IKEA,4.99,USD,InStock,N/A,4.6,301
https://www.ikea.com/us/en/p/dragan-4-piece-bathroom-set-bamboo-40222607/,DRAGAN 4-piece bathroom set - bamboo,IKEA,19.99,USD,InStock,N/A,4.7,253
https://www.ikea.com/us/en/p/dragan-box-set-of-3-bamboo-50281856/,"DRAGAN Box, set of 3 - bamboo 9 ¼x6 ½x5 ½ """,IKEA,21.99,USD,InStock,N/A,4.7,240
https://www.ikea.com/us/en/p/dragan-soap-dispenser-bamboo-90271493/,DRAGAN Soap dispenser - bamboo,IKEA,9.99,USD,InStock,N/A,4.2,473
https://www.ikea.com/us/en/p/dragan-toothbrush-holder-bamboo-30271491/,DRAGAN Toothbrush holder - bamboo,IKEA,7.99,USD,InStock,N/A,4.4,333
https://www.ikea.com/us/en/p/dragon-2-piece-salad-server-set-stainless-steel-60578102/,"DRAGON 2-piece salad server set - stainless steel 8 ¾ """,IKEA,9.99,USD,InStock,N/A,5,4
https://www.ikea.com/us/en/p/dragon-20-piece-flatware-set-stainless-steel-70091761/,DRAGON 20-piece flatware set - stainless steel,IKEA,19.99,USD,InStock,N/A,4.6,419
https://www.ikea.com/us/en/p/dragon-coffee-spoon-stainless-steel-50091762/,"DRAGON Coffee spoon - stainless steel 4 """,IKEA,6.99,USD,InStock,N/A,4.5,334
https://www.ikea.com/us/en/p/dragon-dessert-spoon-stainless-steel-00578096/,"DRAGON Dessert spoon - stainless steel 6 """,IKEA,6.99,USD,InStock,N/A,4.6,21
https://www.ikea.com/us/en/p/dragon-fork-stainless-steel-80578097/,"DRAGON Fork - stainless steel 7 """,IKEA,4.99,USD,InStock,N/A,4.7,27
https://www.ikea.com/us/en/p/dragon-spoon-stainless-steel-00578100/,"DRAGON Spoon - stainless steel 7 """,IKEA,4.99,USD,InStock,N/A,5,13
https://www.ikea.com/us/en/p/dragon-teaspoon-stainless-steel-80578101/,"DRAGON Teaspoon - stainless steel 5 """,IKEA,4.99,USD,InStock,N/A,4.8,29
https://www.ikea.com/us/en/p/dragsmark-clip-on-handle-white-00559804/,"DRAGSMARK Clip-on handle - white 1 9/16 """,IKEA,4,USD,InStock,N/A,4.4,70
https://www.ikea.com/us/en/p/droembild-mug-clear-glass-00417452/,DRÖMBILD Mug - clear glass 8 oz,IKEA,2.99,USD,InStock,N/A,4.8,205
https://www.ikea.com/us/en/p/droemslott-box-set-of-2-80526447/,DRÖMSLOTT Box set of 2,IKEA,12.99,USD,InStock,N/A,4.5,33
https://www.ikea.com/us/en/p/droemslott-rug-dog-shaped-off-white-gray-30526379/,"DRÖMSLOTT Rug - dog-shaped off-white/gray 2 ' 2 ""x3 ' 7 """,IKEA,24.99,USD,InStock,N/A,4.8,78
https://www.ikea.com/us/en/p/droemslott-snuggle-blanket-with-soft-toy-puppy-shaped-white-brown-70526396/,"DRÖMSLOTT Snuggle blanket with soft toy - puppy-shaped white/brown 12x12 """,IKEA,5.99,USD,InStock,N/A,4.9,107
https://www.ikea.com/us/en/p/droena-box-black-60508430/,"DRÖNA Box - black 13x15x13 """,IKEA,4.99,USD,InStock,N/A,4.7,8452
https://www.ikea.com/us/en/p/droena-box-set-of-3-blue-50581242/,"DRÖNA Box, set of 3 - blue 7x9 ¾x6 """,IKEA,7.99,USD,InStock,N/A,4.8,267
https://www.ikea.com/us/en/p/droenjoens-desk-organizer-white-00428827/,"DRÖNJÖNS Desk organizer - white 9 ¾x7 ¾ """,IKEA,17.99,USD,InStock,N/A,4.7,559
https://www.ikea.com/us/en/p/droenjoens-laptop-support-white-30596800/,DRÖNJÖNS Laptop support - white,IKEA,7.99,USD,InStock,N/A,4.4,81
https://www.ikea.com/us/en/p/droenjoens-letter-tray-white-10428718/,DRÖNJÖNS Letter tray - white,IKEA,14.99,USD,InStock,N/A,4.5,498
https://www.ikea.com/us/en/p/droenjoens-magazine-file-white-10439694/,DRÖNJÖNS Magazine file - white,IKEA,12.99,USD,InStock,N/A,4.7,673
https://www.ikea.com/us/en/p/droenjoens-pencil-cup-white-00494879/,DRÖNJÖNS Pencil cup - white,IKEA,2.99,USD,InStock,N/A,4.8,406
https://www.ikea.com/us/en/p/droenjoens-storage-box-white-70515500/,"DRÖNJÖNS Storage box - white 13x14 ½x13 """,IKEA,19.99,USD,InStock,N/A,4.3,215
https://www.ikea.com/us/en/p/droenjoens-wastepaper-basket-white-60460107/,DRÖNJÖNS Wastepaper basket - white,IKEA,11.99,USD,InStock,N/A,4.7,518
https://www.ikea.com/us/en/p/druvflaeder-hanging-planter-water-hyacinth-gray-00241815/,"DRUVFLÄDER Hanging planter - water hyacinth/gray 5 ½ """,IKEA,14.99,USD,InStock,N/A,4.5,166
https://www.ikea.com/us/en/p/dryck-bubbel-aepple-lingon-sparkling-drink-apple-lingonberry-30546706/,DRYCK BUBBEL ÄPPLE & LINGON Sparkling drink - apple/lingonberry 25 oz,IKEA,5.49,USD,InStoreOnly,N/A,4.6,36
https://www.ikea.com/us/en/p/dryck-bubbel-paeron-sparkling-drink-pear-80546704/,DRYCK BUBBEL PÄRON Sparkling drink - pear 25 oz,IKEA,5.99,USD,InStoreOnly,N/A,4.8,19
https://www.ikea.com/us/en/p/dryck-lingon-lingonberry-syrup-70633626/,DRYCK LINGON Lingonberry syrup 17 oz,IKEA,5.49,USD,InStoreOnly,N/A,5,1
https://www.ikea.com/us/en/p/dubbla-laptop-stand-orange-80607330/,"DUBBLA Laptop stand - orange 23 5/8x15 3/4 """,IKEA,49.99,USD,InStock,N/A,4.6,41
https://www.ikea.com/us/en/p/duktig-14-piece-vegetables-set-70185750/,DUKTIG 14-piece vegetables set,IKEA,12.99,USD,InStock,N/A,4.8,544
https://www.ikea.com/us/en/p/duktig-24-piece-pizza-set-pizza-multicolor-80427819/,DUKTIG 24-piece pizza set - pizza/multicolor,IKEA,12.99,USD,InStock,N/A,4.6,368
https://www.ikea.com/us/en/p/duktig-3-piece-tea-playset-mixed-colors-80499991/,DUKTIG 3-piece tea playset - mixed colors,IKEA,8.99,USD,InStock,N/A,5,24
https://www.ikea.com/us/en/p/duktig-5-piece-toy-cookware-set-stainless-steel-color-00130167/,DUKTIG 5-piece toy cookware set - stainless steel color,IKEA,14.99,USD,InStock,N/A,4.8,801
https://www.ikea.com/us/en/p/duktig-5-piece-toy-kitchen-utensil-set-multicolor-80130168/,DUKTIG 5-piece toy kitchen utensil set - multicolor,IKEA,4.99,USD,InStock,N/A,4.8,512
https://www.ikea.com/us/en/p/duktig-6-piece-roll-set-cinnamon-bun-00427823/,DUKTIG 6-piece roll set - cinnamon/bun,IKEA,12.99,USD,InStock,N/A,4.8,193
https://www.ikea.com/us/en/p/duktig-8-piece-cup-saucer-playset-mixed-colors-60490246/,DUKTIG 8-piece cup/saucer playset - mixed colors,IKEA,8.99,USD,InStock,N/A,4.7,104
https://www.ikea.com/us/en/p/duktig-8-piece-plate-bowl-playset-mixed-colors-20490253/,DUKTIG 8-piece plate/bowl playset - mixed colors,IKEA,8.99,USD,InStock,N/A,4.7,11
https://www.ikea.com/us/en/p/duktig-doll-bed-with-bedlinen-set-pine-multicolor-70589223/,DUKTIG Doll bed with bedlinen set - pine/multicolor,IKEA,19.99,USD,InStock,N/A,4.6,77
https://www.ikea.com/us/en/p/duktig-glass-multicolor-00190689/,DUKTIG Glass - multicolor,IKEA,6.99,USD,InStock,N/A,4.8,294
https://www.ikea.com/us/en/p/duktig-play-kitchen-birch-60319972/,"DUKTIG Play kitchen - birch 28 3/8x15 3/4x42 7/8 """,IKEA,119.99,USD,InStock,N/A,4.7,2312
https://www.ikea.com/us/en/p/dumle-chocolate-covered-toffee-60392854/,DUMLE Chocolate covered toffee,IKEA,4.49,USD,InStoreOnly,N/A,4.7,847
https://www.ikea.com/us/en/p/dundra-activity-table-with-storage-white-gray-30472499/,DUNDRA Activity table with storage - white/gray,IKEA,199.99,USD,InStock,N/A,4.6,176
https://www.ikea.com/us/en/p/duvholmen-inner-back-cushion-outdoor-white-00391838/,"DUVHOLMEN Inner back cushion - outdoor white 24 3/8x17 3/8 """,IKEA,20,USD,InStock,N/A,4.3,248
https://www.ikea.com/us/en/p/duvholmen-inner-chaise-pad-30509935/,"DUVHOLMEN Inner chaise pad 74 3/4x23 5/8 """,IKEA,80,USD,InStock,N/A,4.5,33
https://www.ikea.com/us/en/p/duvholmen-inner-pad-for-seat-back-pad-outdoor-off-white-20391861/,"DUVHOLMEN Inner pad for seat/back pad - outdoor off-white 28x17 3/4/16 1/2x17 3/4 """,IKEA,30,USD,InStock,N/A,4.6,102
https://www.ikea.com/us/en/p/duvholmen-inner-seat-pad-outdoor-white-40391855/,"DUVHOLMEN Inner seat pad - outdoor white 24 3/8x24 3/8 """,IKEA,45,USD,InStock,N/A,4.4,253
https://www.ikea.com/us/en/p/duvskaer-bistro-set-outdoor-black-blue-s79494862/,DUVSKÄR Bistro set - outdoor/black-blue,IKEA,399.99,USD,InStock,N/A,4.9,9
https://www.ikea.com/us/en/p/duvskaer-table-outdoor-black-blue-eucalyptus-90515759/,"DUVSKÄR Table, outdoor - black-blue/eucalyptus 29 7/8x24 3/4 """,IKEA,199.99,USD,InStock,N/A,4.6,26
https://www.ikea.com/us/en/p/dvaergdunoert-chair-pad-gray-white-80586974/,"DVÄRGDUNÖRT Chair pad - gray/white 17/14x17x1 5/8 """,IKEA,19.99,USD,InStock,N/A,4.5,40
https://www.ikea.com/us/en/p/dvaerghare-soft-toy-bunny-beige-60597068/,"DVÄRGHARE Soft toy - bunny/beige 8 ¼ """,IKEA,6.99,USD,InStock,N/A,4.9,87
https://www.ikea.com/us/en/p/dvaerghyacint-scrub-belt-natural-gray-green-90540184/,DVÄRGHYACINT Scrub belt - natural/gray-green,IKEA,4.99,USD,InStock,N/A,4.4,150
https://www.ikea.com/us/en/p/dvaergmas-childrens-tent-green-70547600/,DVÄRGMÅS Children's tent - green,IKEA,14.99,USD,InStock,N/A,4.6,130
https://www.ikea.com/us/en/p/dvaergmas-play-tunnel-blue-green-90547595/,DVÄRGMÅS Play tunnel - blue/green,IKEA,19.99,USD,InStock,N/A,4.8,166
https://www.ikea.com/us/en/p/dvaergtall-decorative-figure-set-of-3-solid-wood-black-50537664/,"DVÄRGTALL Decorative figure, set of 3 - solid wood/black",IKEA,14.99,USD,InStock,N/A,4.8,124
https://www.ikea.com/us/en/p/dvala-fitted-sheet-blue-00615428/,DVALA Fitted sheet - blue Full/Double,IKEA,12.99,USD,InStock,N/A,4.4,9354
https://www.ikea.com/us/en/p/dvala-flat-sheet-blue-10580838/,DVALA Flat sheet - blue Full/Double,IKEA,6.99,USD,InStock,N/A,4.3,1082
https://www.ikea.com/us/en/p/dvala-pillowcase-beige-30357197/,DVALA Pillowcase - beige Queen,IKEA,11.99,USD,InStock,N/A,4.5,3775
https://www.ikea.com/us/en/p/dyft-decorative-stones-dark-gray-70573547/,DYFT Decorative stones - dark gray 1 lb 8 oz,IKEA,3.99,USD,InStock,N/A,5,4
https://www.ikea.com/us/en/p/dykarklocka-hemma-pendant-lamp-white-stained-oak-veneer-black-s39580734/,"DYKARKLOCKA / HEMMA Pendant lamp - white stained oak veneer/black 16 """,IKEA,89.99,USD,InStock,N/A,4.7,25
https://www.ikea.com/us/en/p/dykarklocka-pendant-lamp-shade-white-stained-oak-veneer-10557244/,"DYKARKLOCKA Pendant lamp shade - white stained oak veneer 16 """,IKEA,79.99,USD,InStock,N/A,4.5,64
https://www.ikea.com/us/en/p/dyrgrip-glass-clear-glass-40309304/,DYRGRIP Glass - clear glass 12 oz,IKEA,5.99,USD,InStock,N/A,4.5,293
https://www.ikea.com/us/en/p/dyrgrip-white-wine-glass-clear-glass-80309302/,DYRGRIP White wine glass - clear glass 14 oz,IKEA,5.99,USD,InStock,N/A,4.7,341
https://www.ikea.com/us/en/p/dyrgrip-wine-glass-clear-glass-20309300/,DYRGRIP Wine glass - clear glass 20 oz,IKEA,5.99,USD,InStock,N/A,4.7,418
https://www.ikea.com/us/en/p/dytag-curtains-1-pair-beige-with-heading-tape-60607802/,"DYTÅG Curtains, 1 pair - beige/with heading tape 57x98 """,IKEA,89.99,USD,InStock,N/A,4.5,403
https://www.ikea.com/us/en/p/dytag-cushion-cover-black-80517037/,"DYTÅG Cushion cover - black 20x20 """,IKEA,19.99,USD,InStock,N/A,4.6,222
https://www.ikea.com/us/en/p/dytag-pillowcase-dark-gray-60521441/,DYTÅG Pillowcase - dark gray King,IKEA,24.99,USD,InStock,N/A,5,3
https://www.ikea.com/us/en/p/dyvlinge-swivel-chair-kelinge-black-80570831/,DYVLINGE Swivel chair - Kelinge black,IKEA,199,USD,InStock,N/A,4.5,388
https://www.ikea.com/us/en/p/edsbruk-frame-black-stained-00427620/,"EDSBRUK Frame - black stained 8x10 """,IKEA,16.99,USD,InStock,N/A,4.6,480
https://www.ikea.com/us/en/p/edsvik-dual-control-kitchen-faucet-chrome-plated-30495523/,EDSVIK Dual control kitchen faucet - chrome plated,IKEA,89,USD,InStock,N/A,4.5,137
https://www.ikea.com/us/en/p/efterfragad-vacuum-food-container-stainless-steel-40288354/,EFTERFRÅGAD Vacuum food container - stainless steel 17 oz,IKEA,14.99,USD,InStock,N/A,4.4,377
https://www.ikea.com/us/en/p/eftertaenka-decorative-hourglass-clear-glass-sand-00495483/,"EFTERTÄNKA Decorative hourglass - clear glass/sand 6 """,IKEA,12.99,USD,InStock,N/A,4.6,233
https://www.ikea.com/us/en/p/ekbacken-countertop-ash-effect-laminate-10337624/,"EKBACKEN Countertop - ash effect/laminate 98x1 1/8 """,IKEA,139,USD,InStock,N/A,4.3,587
https://www.ikea.com/us/en/p/ekbacken-countertop-black-laminate-50589672/,"EKBACKEN Countertop - black/laminate 98x1 1/8 """,IKEA,139,USD,InStock,N/A,4.3,590
https://www.ikea.com/us/en/p/ekbacken-countertop-concrete-effect-laminate-00335654/,"EKBACKEN Countertop - concrete effect/laminate 74x1 1/8 """,IKEA,99,USD,InStock,N/A,4.3,587
https://www.ikea.com/us/en/p/ekbacken-countertop-plywood-effect-laminate-00609050/,"EKBACKEN Countertop - plywood effect/laminate 74x1 1/8 """,IKEA,109,USD,InStock,N/A,4.3,587
https://www.ikea.com/us/en/p/ekbacken-countertop-terracotta-effect-laminate-10609059/,"EKBACKEN Countertop - terracotta effect/laminate 98x1 1/8 """,IKEA,139,USD,InStock,N/A,4.3,587
https://www.ikea.com/us/en/p/ekby-alex-shelf-with-drawers-white-20192828/,"EKBY ALEX Shelf with drawers - white 46 7/8x11 3/8 """,IKEA,45,USD,InStock,N/A,4.5,324
https://www.ikea.com/us/en/p/ekedalen-aelvsta-table-and-4-chairs-white-rattan-white-s09481580/,"EKEDALEN / ÄLVSTA Table and 4 chairs - white/rattan white 47 1/4/70 7/8x31 1/2 """,IKEA,699.99,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/ekedalen-bar-table-dark-brown-90400517/,"EKEDALEN Bar table - dark brown 47 1/4x31 1/2x41 3/8 """,IKEA,349.99,USD,InStock,N/A,4.8,23
https://www.ikea.com/us/en/p/ekedalen-bergmund-table-and-4-chairs-white-fagelfors-multicolor-s29477049/,"EKEDALEN / BERGMUND Table and 4 chairs - white/Fågelfors multicolor 47 1/4/70 7/8 """,IKEA,799.99,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/ekedalen-extendable-table-white-70340807/,"EKEDALEN Extendable table - white 47 1/4/70 7/8x31 1/2 """,IKEA,299.99,USD,InStock,N/A,4.7,46
https://www.ikea.com/us/en/p/ekedalen-groensta-table-and-4-chairs-white-gray-turquoise-s59548804/,"EKEDALEN / GRÖNSTA Table and 4 chairs - white/gray-turquoise 47 1/4/70 7/8 """,IKEA,619.99,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/ekedalen-kaettil-table-and-4-chairs-white-knisa-light-gray-s29428817/,"EKEDALEN / KÄTTIL Table and 4 chairs - white/Knisa light gray 47 1/4/70 7/8 """,IKEA,559.99,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/ekedalen-krylbo-table-and-4-chairs-white-tonerud-blue-s99570421/,"EKEDALEN / KRYLBO Table and 4 chairs - white/Tonerud blue 47 1/4/70 7/8 """,IKEA,719.99,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/ekedalen-lidas-table-and-4-chairs-white-white-white-s59570423/,"EKEDALEN / LIDÅS Table and 4 chairs - white/white white 47 1/4/70 7/8 """,IKEA,539.99,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/ekedalen-sigtrygg-table-and-4-chairs-white-birch-white-s99481627/,"EKEDALEN / SIGTRYGG Table and 4 chairs - white/birch white 47 1/4/70 7/8x31 1/2 """,IKEA,599.99,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/ekenabben-open-shelf-unit-aspen-blue-40596395/,"EKENABBEN Open shelf unit - aspen/blue 27 1/2x13 3/8x33 7/8 """,IKEA,49,USD,InStock,N/A,4.6,553
https://www.ikea.com/us/en/p/ekenaeset-armchair-kelinge-gray-turquoise-90533485/,EKENÄSET Armchair - Kelinge gray-turquoise,IKEA,329,USD,InStock,N/A,4.6,495
https://www.ikea.com/us/en/p/ekenaeset-armchair-kilanda-light-beige-30533493/,EKENÄSET Armchair - Kilanda light beige,IKEA,299,USD,InStock,N/A,4.6,495
https://www.ikea.com/us/en/p/ekeroe-armchair-skiftebo-dark-blue-40262877/,EKERÖ Armchair - Skiftebo dark blue,IKEA,279,USD,InStock,N/A,4.6,186
https://www.ikea.com/us/en/p/eket-cabinet-beige-00595524/,"EKET Cabinet - beige 13 3/4x9 7/8x13 3/4 """,IKEA,23,USD,InStock,N/A,4.1,891
https://www.ikea.com/us/en/p/eket-cabinet-pale-lilac-20595523/,"EKET Cabinet - pale lilac 13 3/4x13 3/4x13 3/4 """,IKEA,28,USD,InStock,N/A,4.1,646
https://www.ikea.com/us/en/p/eket-cabinet-pale-yellow-20556239/,"EKET Cabinet - pale yellow 13 3/4x13 3/4x13 3/4 """,IKEA,18,USD,InStock,N/A,4.1,646
https://www.ikea.com/us/en/p/eket-foot-adjustable-metal-70340044/,"EKET Foot, adjustable - metal",IKEA,6,USD,InStock,N/A,4.6,176
https://www.ikea.com/us/en/p/eket-leg-metal-black-70574660/,"EKET Leg - metal/black 3 7/8 """,IKEA,15,USD,InStock,N/A,4.5,575
https://www.ikea.com/us/en/p/eket-leg-wood-80474151/,"EKET Leg - wood 3 7/8 """,IKEA,15,USD,InStock,N/A,4.5,575
https://www.ikea.com/us/en/p/eket-suspension-rail-00340047/,"EKET Suspension rail 13 3/4 """,IKEA,7,USD,InStock,N/A,4.3,340
https://www.ikea.com/us/en/p/eket-wall-cabinet-with-glass-door-pale-lilac-s29602133/,"EKET Wall cabinet with glass door - pale lilac 13 3/4x13 3/4x13 3/4 """,IKEA,55,USD,InStock,N/A,4.5,36
https://www.ikea.com/us/en/p/eket-wall-mounted-media-shelf-w-rail-brown-walnut-effect-s09580976/,"EKET Wall mounted media shelf w rail - brown/walnut effect 27 1/2x13 3/4x13 3/4 """,IKEA,72,USD,InStock,N/A,4.8,4
https://www.ikea.com/us/en/p/eket-wall-mounted-shelving-unit-beige-s39602038/,"EKET Wall-mounted shelving unit - beige 13 3/4x13 3/4x13 3/4 """,IKEA,35,USD,InStock,N/A,4.4,187
https://www.ikea.com/us/en/p/eket-wall-mounted-shelving-unit-pale-lilac-s19602039/,"EKET Wall-mounted shelving unit - pale lilac 13 3/4x13 3/4x13 3/4 """,IKEA,35,USD,InStock,N/A,4.4,187
https://www.ikea.com/us/en/p/eket-wall-mounted-shelving-unit-pale-yellow-s59521357/,"EKET Wall-mounted shelving unit - pale yellow 13 3/4x9 7/8x13 3/4 """,IKEA,22,USD,InStock,N/A,4.3,446
https://www.ikea.com/us/en/p/eket-wall-mounted-shelving-unit-walnut-effect-s19490273/,"EKET Wall-mounted shelving unit - walnut effect 13 3/4x9 7/8x13 3/4 """,IKEA,30,USD,InStock,N/A,4.3,446
https://www.ikea.com/us/en/p/ekguldmal-cushion-cover-geometric-natural-60565411/,"EKGULDMAL Cushion cover - geometric natural 20x20 """,IKEA,12.99,USD,InStock,N/A,4.6,59
https://www.ikea.com/us/en/p/ekipera-utensil-holder-tray-black-20242588/,EKIPERA Utensil holder tray - black,IKEA,1.49,USD,InStock,N/A,4.6,407
https://www.ikea.com/us/en/p/eklatant-jar-with-lid-clear-glass-bamboo-30419058/,EKLATANT Jar with lid - clear glass/bamboo 61 oz,IKEA,12.99,USD,InStock,N/A,4.7,504
https://www.ikea.com/us/en/p/eklatera-jar-with-lid-black-30333125/,EKLATERA Jar with lid - black 37 oz,IKEA,9.99,USD,InStock,N/A,4.7,388
https://www.ikea.com/us/en/p/ekoln-soap-dish-beige-20493001/,EKOLN Soap dish - beige,IKEA,4.99,USD,InStock,N/A,4.5,426
https://www.ikea.com/us/en/p/ekoln-soap-dispenser-beige-60493004/,EKOLN Soap dispenser - beige,IKEA,7.99,USD,InStock,N/A,4.3,1315
https://www.ikea.com/us/en/p/ekoln-toothbrush-holder-beige-30493010/,EKOLN Toothbrush holder - beige,IKEA,6.99,USD,InStock,N/A,4.7,609
https://www.ikea.com/us/en/p/ekoln-trash-can-beige-70493013/,EKOLN Trash can - beige 1 gallon,IKEA,14.99,USD,InStock,N/A,4.5,720
https://www.ikea.com/us/en/p/ekolsund-cover-for-recliner-gunnared-dark-gray-50442656/,EKOLSUND Cover for recliner - Gunnared dark gray,IKEA,80,USD,InStock,N/A,4.7,59
https://www.ikea.com/us/en/p/ekolsund-recliner-gunnared-dark-gray-s29297190/,EKOLSUND Recliner - Gunnared dark gray,IKEA,449,USD,InStock,N/A,4.4,232
https://www.ikea.com/us/en/p/ekorre-rocking-moose-red-rubberwood-50060713/,EKORRE Rocking moose - red/rubberwood,IKEA,69.99,USD,InStock,N/A,4.6,132
https://www.ikea.com/us/en/p/ekpurpurmal-duvet-cover-and-pillowcase-s-white-blue-cloud-50547012/,EKPURPURMAL Duvet cover and pillowcase(s) - white blue/cloud Twin,IKEA,14.99,USD,InStock,N/A,4.5,139
https://www.ikea.com/us/en/p/ekrar-hat-and-coat-stand-bright-red-30600289/,"EKRAR Hat and coat stand - bright red 66 1/2 """,IKEA,19.99,USD,InStock,N/A,4.6,27
https://www.ikea.com/us/en/p/ekrar-hat-and-coat-stand-white-10415594/,"EKRAR Hat and coat stand - white 66 1/2 """,IKEA,19.99,USD,InStock,N/A,4.6,847
https://www.ikea.com/us/en/p/ektandvinge-duvet-cover-and-pillowcase-s-anthracite-white-check-20585406/,EKTANDVINGE Duvet cover and pillowcase(s) - anthracite white/check Twin,IKEA,N/A,USD,N/A,N/A,4.5,255
https://www.ikea.com/us/en/p/ektandvinge-duvet-cover-and-pillowcase-s-pale-gray-green-white-check-10585435/,EKTANDVINGE Duvet cover and pillowcase(s) - pale gray-green white/check King,IKEA,N/A,USD,N/A,N/A,4.5,255
